Teff,logg,Mbol,BC,U,B,V,R,I,J,H,Ks,Y,J,H,K,W1,W2,W3,W4,S3.6,S4.5,S5.8,S8.0,u,g,r,i,z,g,r,i,z,y,G2,G2_BP,G2_RP,G3,G3_BP,G3_RP,FUV,NUV,Age,logL,mass,spectral_type
6250.0,8.351,14.428,-0.096,14.55,14.987,14.523,14.218,13.914,13.717,13.575,13.512,13.823,13.682,13.554,13.483,13.448,13.437,13.33,13.248,13.445,13.438,13.422,13.382,15.38,14.722,14.398,14.335,14.367,14.663,14.397,14.335,14.356,14.401,14.372,14.596,13.975,14.39,14.626,13.993,21.245,17.419,4268000000.0,-3.8512,0.8,DB
6500.0,8.35,14.256,-0.1,14.299,14.779,14.356,14.074,13.794,13.629,13.499,13.439,13.724,13.595,13.478,13.409,13.359,13.335,13.248,13.201,13.353,13.336,13.318,13.284,15.129,14.528,14.247,14.208,14.256,14.476,14.247,14.209,14.243,14.296,14.217,14.415,13.849,14.235,14.448,13.868,20.65,17.043,3823000000.0,-3.7824,0.8,DB
6750.0,8.35,14.09,-0.108,14.067,14.586,14.199,13.938,13.681,13.545,13.427,13.372,13.629,13.511,13.405,13.342,13.286,13.257,13.189,13.161,13.279,13.259,13.24,13.213,14.896,14.349,14.106,14.088,14.151,14.302,14.107,14.089,14.136,14.197,14.071,14.246,13.73,14.089,14.28,13.749,20.107,16.698,3471000000.0,-3.7159999999999997,0.8,DB
7000.0,8.349,13.931,-0.12,13.85,14.406,14.052,13.811,13.575,13.466,13.359,13.31,13.54,13.433,13.338,13.281,13.223,13.193,13.14,13.127,13.216,13.194,13.177,13.156,14.68,14.181,13.974,13.975,14.052,14.139,13.975,13.977,14.035,14.104,13.934,14.088,13.618,13.951,14.123,13.638,19.605,16.378,3168000000.0,-3.6524,0.8,DB
7500.0,8.348,13.629,-0.155,13.461,14.08,13.784,13.579,13.38,13.319,13.233,13.197,13.376,13.287,13.211,13.168,13.116,13.088,13.058,13.064,13.11,13.089,13.075,13.062,14.29,13.876,13.733,13.769,13.87,13.843,13.734,13.771,13.85,13.932,13.682,13.798,13.413,13.699,13.837,13.433,18.706,15.803,2617000000.0,-3.5316,0.8,DB
8000.0,8.347,13.347,-0.199,13.119,13.792,13.546,13.369,13.202,13.183,13.116,13.092,13.225,13.152,13.093,13.064,13.025,13.004,13.003,13.037,13.02,13.004,12.998,12.996,13.949,13.606,13.517,13.581,13.704,13.581,13.519,13.584,13.681,13.774,13.455,13.54,13.227,13.472,13.582,13.247,17.925,15.303,2149000000.0,-3.4188,0.8,DB
8500.0,8.347,13.082,-0.263,12.824,13.547,13.345,13.193,13.052,13.066,13.014,13.002,13.096,13.035,12.991,12.974,12.951,12.944,12.965,12.977,12.949,12.943,12.947,12.954,13.654,13.376,13.335,13.423,13.563,13.359,13.337,13.427,13.538,13.64,13.262,13.32,13.07,13.279,13.364,13.091,17.253,14.855,1754000000.0,-3.3128,0.8,DB
9000.0,8.346,12.831,-0.32,12.551,13.316,13.152,13.023,12.907,12.954,12.918,12.918,12.971,12.924,12.894,12.89,12.881,12.881,12.907,12.901,12.88,12.88,12.888,12.898,13.382,13.158,13.159,13.27,13.427,13.147,13.161,13.274,13.399,13.51,13.076,13.11,12.917,13.092,13.157,12.938,16.63,14.459,1436000000.0,-3.2123999999999997,0.8,DB
9500.0,8.345,12.594,-0.385,12.306,13.109,12.98,12.871,12.778,12.854,12.833,12.842,12.861,12.825,12.808,12.816,12.817,12.824,12.848,12.833,12.818,12.822,12.833,12.843,13.137,12.964,13.002,13.134,13.306,12.958,13.006,13.139,13.276,13.395,12.91,12.922,12.781,12.926,12.971,12.803,16.066,14.097,1228000000.0,-3.1176,0.8,DB
10000.0,8.344,12.369,-0.457,12.085,12.924,12.826,12.736,12.663,12.765,12.756,12.775,12.763,12.737,12.731,12.749,12.76,12.771,12.791,12.774,12.762,12.769,12.781,12.79,12.916,12.789,12.864,13.013,13.198,12.789,12.867,13.018,13.167,13.293,12.761,12.754,12.661,12.776,12.804,12.683,15.554,13.764,1078000000.0,-3.0276,0.8,DB
11000.0,8.342,11.951,-0.611,11.703,12.605,12.562,12.503,12.462,12.606,12.617,12.65,12.589,12.579,12.591,12.625,12.651,12.669,12.685,12.67,12.654,12.667,12.68,12.686,12.535,12.489,12.624,12.803,13.009,12.497,12.627,12.808,12.975,13.112,12.502,12.461,12.451,12.517,12.516,12.474,14.673,13.186,843900000.0,-2.8604000000000003,0.8,DB
12000.0,8.34,11.568,-0.771,11.384,12.338,12.339,12.308,12.295,12.476,12.504,12.549,12.445,12.449,12.478,12.524,12.56,12.579,12.589,12.578,12.564,12.577,12.587,12.591,12.217,12.237,12.424,12.627,12.851,12.252,12.427,12.633,12.815,12.962,12.284,12.215,12.275,12.298,12.273,12.299,13.943,12.7,672200000.0,-2.7072,0.8,DB
13000.0,8.339,11.216,-0.928,11.114,12.109,12.145,12.137,12.146,12.359,12.401,12.456,12.316,12.333,12.374,12.431,12.473,12.49,12.501,12.491,12.477,12.488,12.498,12.501,11.947,12.019,12.248,12.472,12.711,12.039,12.251,12.478,12.673,12.829,12.093,12.001,12.12,12.106,12.063,12.144,13.331,12.292,542900000.0,-2.5664,0.8,DB
14000.0,8.337,10.89,-1.078,10.882,11.907,11.969,11.98,12.009,12.249,12.303,12.365,12.196,12.223,12.276,12.341,12.386,12.403,12.415,12.407,12.39,12.401,12.41,12.415,11.714,11.826,12.087,12.329,12.581,11.85,12.091,12.336,12.541,12.705,11.92,11.811,11.978,11.933,11.875,12.002,12.81,11.944,442600000.0,-2.4360000000000004,0.8,DB
15000.0,8.335,10.587,-1.217,10.678,11.725,11.804,11.833,11.878,12.14,12.205,12.273,12.079,12.115,12.177,12.249,12.298,12.316,12.33,12.321,12.302,12.314,12.324,12.329,11.511,11.65,11.937,12.194,12.456,11.676,11.94,12.201,12.415,12.584,11.76,11.637,11.842,11.773,11.702,11.867,12.361,11.645,364200000.0,-2.3148,0.8,DB
16000.0,8.334,10.302,-1.346,10.498,11.559,11.649,11.692,11.75,12.029,12.104,12.178,11.961,12.005,12.076,12.154,12.208,12.227,12.242,12.229,12.213,12.225,12.236,12.241,11.331,11.487,11.793,12.062,12.333,11.515,11.796,12.07,12.291,12.464,11.609,11.476,11.711,11.622,11.543,11.736,11.97,11.385,301800000.0,-2.2008,0.8,DB
17000.0,8.332,10.035,-1.468,10.337,11.407,11.503,11.558,11.627,11.918,12.001,12.08,11.844,11.894,11.973,12.056,12.117,12.14,12.155,12.142,12.123,12.138,12.149,12.155,11.171,11.337,11.658,11.936,12.213,11.365,11.66,11.944,12.17,12.346,11.468,11.327,11.585,11.481,11.395,11.61,11.627,11.155,251400000.0,-2.0940000000000003,0.8,DB
18000.0,8.33,9.782,-1.588,10.193,11.271,11.37,11.437,11.513,11.81,11.9,11.983,11.733,11.786,11.872,11.96,12.029,12.058,12.078,12.069,12.036,12.055,12.069,12.076,11.028,11.202,11.535,11.82,12.102,11.23,11.537,11.828,12.059,12.235,11.34,11.193,11.469,11.353,11.262,11.494,11.322,10.951,210100000.0,-1.9928000000000001,0.8,DB
19000.0,8.329,9.543,-1.712,10.066,11.151,11.255,11.331,11.413,11.714,11.809,11.894,11.636,11.691,11.781,11.871,11.948,11.983,12.012,12.008,11.956,11.98,11.998,12.009,10.9,11.084,11.428,11.719,12.005,11.112,11.43,11.727,11.961,12.138,11.228,11.076,11.368,11.241,11.145,11.394,11.05,10.767,175900000.0,-1.8971999999999998,0.8,DB
20000.0,8.327,9.317,-1.841,9.952,11.047,11.158,11.242,11.33,11.634,11.733,11.818,11.555,11.61,11.704,11.795,11.875,11.916,11.957,11.955,11.884,11.913,11.935,11.951,10.787,10.982,11.338,11.635,11.924,11.011,11.339,11.643,11.88,12.058,11.133,10.975,11.284,11.145,11.045,11.309,10.806,10.604,147500000.0,-1.8068000000000002,0.8,DB
21000.0,8.325,9.101,-1.975,9.853,10.957,11.075,11.167,11.262,11.569,11.67,11.756,11.489,11.545,11.642,11.733,11.814,11.857,11.907,11.909,11.823,11.854,11.879,11.899,10.688,10.894,11.262,11.564,11.857,10.925,11.263,11.572,11.813,11.991,11.052,10.888,11.213,11.064,10.959,11.239,10.589,10.459,123600000.0,-1.7204000000000004,0.8,DB
22000.0,8.324,8.894,-2.113,9.769,10.881,11.008,11.106,11.206,11.518,11.621,11.707,11.436,11.494,11.592,11.684,11.766,11.809,11.864,11.868,11.774,11.806,11.832,11.854,10.605,10.822,11.199,11.507,11.803,10.853,11.2,11.515,11.759,11.939,10.985,10.816,11.156,10.997,10.887,11.182,10.397,10.335,103200000.0,-1.6376000000000002,0.8,DB
23000.0,8.322,8.697,-2.262,9.708,10.826,10.959,11.062,11.166,11.481,11.587,11.672,11.398,11.458,11.557,11.649,11.731,11.774,11.83,11.835,11.74,11.77,11.797,11.819,10.544,10.768,11.154,11.466,11.764,10.801,11.155,11.474,11.72,11.901,10.936,10.763,11.115,10.948,10.835,11.14,10.247,10.243,85680000.0,-1.5587999999999997,0.8,DB
24000.0,8.32,8.508,-2.419,9.666,10.789,10.926,11.031,11.139,11.457,11.563,11.649,11.373,11.433,11.534,11.626,11.707,11.749,11.803,11.808,11.715,11.745,11.771,11.792,10.503,10.732,11.123,11.438,11.738,10.766,11.124,11.446,11.694,11.875,10.903,10.728,11.087,10.915,10.8,11.112,10.138,10.181,70610000.0,-1.4831999999999996,0.8,DB
25000.0,8.318,8.326,-2.574,9.634,10.759,10.9,11.007,11.117,11.436,11.543,11.629,11.352,11.413,11.514,11.606,11.686,11.727,11.779,11.785,11.694,11.723,11.748,11.768,10.47,10.704,11.098,11.415,11.717,10.737,11.1,11.424,11.672,11.854,10.877,10.699,11.064,10.889,10.772,11.09,10.047,10.132,57640000.0,-1.4104000000000003,0.8,DB
26000.0,8.316,8.151,-2.718,9.594,10.723,10.869,10.978,11.091,11.413,11.52,11.606,11.328,11.39,11.491,11.583,11.662,11.701,11.752,11.758,11.67,11.698,11.722,11.741,10.431,10.669,11.069,11.389,11.692,10.704,11.07,11.397,11.647,11.829,10.845,10.666,11.037,10.857,10.738,11.063,9.939,10.072,46530000.0,-1.3404,0.8,DB
27000.0,8.314,7.982,-2.848,9.544,10.678,10.83,10.942,11.059,11.384,11.492,11.578,11.298,11.361,11.463,11.555,11.633,11.672,11.721,11.728,11.641,11.669,11.692,11.711,10.381,10.626,11.032,11.356,11.661,10.661,11.034,11.364,11.616,11.799,10.806,10.623,11.004,10.817,10.696,11.03,9.814,9.996,37090000.0,-1.2728000000000002,0.8,DB
28000.0,8.313,7.819,-2.965,9.486,10.626,10.785,10.901,11.023,11.352,11.46,11.547,11.264,11.329,11.431,11.524,11.601,11.639,11.688,11.696,11.609,11.636,11.659,11.677,10.323,10.576,10.99,11.318,11.625,10.613,10.992,11.326,11.58,11.765,10.76,10.574,10.966,10.772,10.647,10.992,9.687,9.909,29260000.0,-1.2076,0.8,DB
29000.0,8.311,7.662,-3.074,9.423,10.569,10.736,10.856,10.983,11.317,11.427,11.514,11.227,11.294,11.398,11.491,11.568,11.605,11.654,11.663,11.576,11.602,11.625,11.643,10.26,10.522,10.945,11.276,11.587,10.56,10.946,11.285,11.541,11.727,10.711,10.52,10.924,10.722,10.595,10.95,9.564,9.819,22950000.0,-1.1448,0.8,DB
30000.0,8.309,7.51,-3.176,9.356,10.51,10.686,10.809,10.941,11.28,11.391,11.479,11.189,11.257,11.362,11.456,11.533,11.57,11.619,11.631,11.541,11.567,11.589,11.608,10.194,10.466,10.897,11.233,11.546,10.505,10.898,11.242,11.5,11.687,10.659,10.464,10.88,10.671,10.539,10.906,9.447,9.727,18020000.0,-1.084,0.8,DB
31000.0,8.307,7.363,-3.271,9.288,10.451,10.634,10.761,10.897,11.241,11.354,11.443,11.148,11.218,11.325,11.42,11.497,11.535,11.585,11.599,11.505,11.531,11.554,11.573,10.126,10.409,10.847,11.187,11.504,10.45,10.849,11.196,11.458,11.646,10.606,10.407,10.835,10.618,10.483,10.861,9.333,9.638,14280000.0,-1.0252000000000003,0.8,DB
32000.0,8.305,7.22,-3.362,9.219,10.391,10.583,10.711,10.852,11.201,11.316,11.406,11.106,11.178,11.286,11.383,11.461,11.499,11.551,11.567,11.469,11.495,11.518,11.538,10.057,10.352,10.797,11.141,11.46,10.394,10.799,11.15,11.413,11.603,10.553,10.35,10.788,10.564,10.427,10.815,9.224,9.549,11520000.0,-0.968,0.8,DB
33000.0,8.303,7.082,-3.45,9.151,10.332,10.532,10.662,10.806,11.16,11.277,11.368,11.064,11.138,11.247,11.345,11.424,11.463,11.518,11.537,11.433,11.46,11.483,11.504,9.99,10.295,10.748,11.095,11.416,10.339,10.75,11.104,11.369,11.56,10.5,10.293,10.742,10.511,10.371,10.768,9.117,9.463,9503000.0,-0.9128000000000001,0.8,DB
34000.0,8.301,6.948,-3.533,9.085,10.273,10.481,10.614,10.761,11.12,11.238,11.331,11.022,11.098,11.208,11.308,11.388,11.428,11.485,11.508,11.397,11.424,11.449,11.47,9.923,10.24,10.698,11.048,11.372,10.285,10.701,11.058,11.325,11.517,10.448,10.238,10.695,10.459,10.316,10.722,9.011,9.379,8005000.0,-0.8592000000000002,0.8,DB
35000.0,8.3,6.818,-3.614,9.019,10.217,10.432,10.566,10.717,11.08,11.199,11.293,10.981,11.058,11.17,11.271,11.353,11.393,11.453,11.48,11.361,11.39,11.415,11.437,9.858,10.186,10.65,11.003,11.328,10.232,10.652,11.012,11.281,11.475,10.397,10.183,10.65,10.408,10.262,10.676,8.908,9.296,6872000.0,-0.8071999999999999,0.8,DB
36000.0,8.298,6.691,-3.69,8.954,10.16,10.382,10.518,10.672,11.04,11.16,11.256,10.939,11.018,11.131,11.233,11.317,11.358,11.422,11.452,11.326,11.355,11.381,11.404,9.793,10.131,10.601,10.957,11.285,10.179,10.604,10.967,11.237,11.432,10.345,10.128,10.604,10.356,10.207,10.631,8.805,9.213,5995000.0,-0.7564,0.8,DB
37000.0,8.296,6.568,-3.765,8.89,10.104,10.333,10.471,10.628,11.0,11.122,11.219,10.898,10.978,11.093,11.197,11.282,11.324,11.391,11.425,11.291,11.321,11.347,11.372,9.729,10.078,10.554,10.912,11.242,10.127,10.556,10.922,11.194,11.39,10.295,10.074,10.559,10.305,10.154,10.586,8.703,9.133,5299000.0,-0.7071999999999999,0.8,DB
38000.0,8.294,6.448,-3.836,8.827,10.048,10.284,10.423,10.584,10.96,11.084,11.182,10.857,10.938,11.054,11.16,11.246,11.29,11.361,11.398,11.256,11.287,11.314,11.34,9.666,10.025,10.506,10.867,11.199,10.075,10.509,10.877,11.15,11.348,10.244,10.02,10.514,10.255,10.101,10.541,8.601,9.053,4738000.0,-0.6592000000000002,0.8,DB
39000.0,8.293,6.331,-3.904,8.765,9.993,10.235,10.376,10.54,10.92,11.045,11.145,10.815,10.898,11.016,11.123,11.211,11.257,11.332,11.371,11.221,11.253,11.282,11.309,9.604,9.972,10.459,10.822,11.156,10.023,10.461,10.832,11.107,11.306,10.194,9.967,10.469,10.204,10.048,10.496,8.498,8.973,4273000.0,-0.6124000000000003,0.8,DB
40000.0,8.291,6.216,-3.969,8.702,9.938,10.185,10.329,10.496,10.88,11.007,11.108,10.774,10.858,10.977,11.086,11.176,11.223,11.302,11.343,11.186,11.219,11.249,11.278,9.541,9.918,10.411,10.777,11.112,9.971,10.414,10.787,11.063,11.264,10.144,9.913,10.423,10.154,9.995,10.45,8.395,8.893,3884000.0,-0.5664000000000001,0.8,DB
42500.0,8.287,5.942,-4.113,8.533,9.791,10.056,10.204,10.377,10.772,10.902,11.008,10.662,10.751,10.872,10.986,11.081,11.13,11.211,11.239,11.091,11.126,11.158,11.188,9.373,9.778,10.284,10.656,10.996,9.833,10.287,10.666,10.946,11.15,10.01,9.771,10.302,10.019,9.855,10.329,8.121,8.681,3139000.0,-0.45680000000000015,0.8,DB
45000.0,8.282,5.683,-4.238,8.364,9.642,9.921,10.075,10.257,10.664,10.798,10.908,10.551,10.642,10.768,10.886,10.986,11.038,11.117,11.138,10.997,11.033,11.066,11.096,9.204,9.634,10.154,10.533,10.879,9.692,10.158,10.544,10.828,11.036,9.873,9.625,10.18,9.882,9.711,10.207,7.852,8.463,2608000.0,-0.3532,0.8,DB
47500.0,8.278,5.438,-4.294,8.123,9.43,9.732,9.892,10.084,10.508,10.649,10.764,10.393,10.487,10.619,10.742,10.845,10.896,10.958,10.954,10.856,10.891,10.922,10.946,8.963,9.431,9.97,10.357,10.71,9.494,9.974,10.368,10.659,10.873,9.678,9.418,10.005,9.687,9.507,10.032,7.577,8.192,2210000.0,-0.2552,0.8,DB
50000.0,8.274,5.204,-4.348,7.904,9.23,9.552,9.705,9.897,10.327,10.46,10.573,10.215,10.305,10.431,10.551,10.646,10.693,10.757,10.773,10.657,10.689,10.717,10.742,8.744,9.239,9.783,10.169,10.524,9.308,9.788,10.179,10.471,10.691,9.488,9.223,9.819,9.496,9.313,9.846,7.405,7.996,1901000.0,-0.16159999999999997,0.8,DB
52500.0,8.269,4.981,-4.502,7.822,9.154,9.483,9.634,9.827,10.259,10.391,10.504,10.146,10.237,10.361,10.482,10.579,10.629,10.702,10.724,10.59,10.625,10.655,10.683,8.662,9.166,9.712,10.098,10.454,9.236,9.717,10.109,10.401,10.623,9.416,9.148,9.748,9.424,9.24,9.775,7.326,7.918,1653000.0,-0.07240000000000002,0.8,DB
55000.0,8.265,4.768,-4.67,7.77,9.105,9.438,9.588,9.783,10.217,10.349,10.463,10.103,10.196,10.319,10.441,10.538,10.588,10.663,10.685,10.549,10.584,10.615,10.643,8.61,9.118,9.667,10.054,10.411,9.189,9.672,10.065,10.357,10.58,9.369,9.1,9.704,9.377,9.192,9.731,7.266,7.863,1450000.0,0.012800000000000011,0.8,DB
57500.0,8.26,4.563,-4.836,7.726,9.064,9.399,9.55,9.746,10.181,10.314,10.427,10.067,10.16,10.284,10.405,10.503,10.553,10.628,10.65,10.513,10.549,10.58,10.608,8.567,9.077,9.629,10.017,10.374,9.149,9.634,10.028,10.321,10.544,9.33,9.06,9.667,9.337,9.151,9.694,7.212,7.816,1281000.0,0.09480000000000004,0.8,DB
60000.0,8.256,4.367,-4.997,7.686,9.026,9.364,9.515,9.712,10.148,10.28,10.394,10.034,10.127,10.251,10.372,10.469,10.519,10.594,10.617,10.48,10.515,10.546,10.574,8.527,9.04,9.593,9.983,10.34,9.112,9.598,9.993,10.287,10.51,9.293,9.022,9.632,9.301,9.114,9.659,7.161,7.771,1141000.0,0.17319999999999994,0.8,DB
65000.0,8.246,3.996,-5.296,7.606,8.949,9.292,9.444,9.643,10.08,10.213,10.326,9.965,10.059,10.183,10.304,10.401,10.451,10.527,10.548,10.412,10.447,10.478,10.507,8.447,8.965,9.522,9.913,10.272,9.038,9.527,9.924,10.218,10.442,9.22,8.947,9.562,9.228,9.039,9.59,7.059,7.682,919800.0,0.32159999999999994,0.8,DB
70000.0,8.237,3.651,-5.566,7.524,8.87,9.216,9.37,9.571,10.009,10.142,10.256,9.893,9.988,10.112,10.234,10.332,10.382,10.458,10.477,10.342,10.378,10.409,10.438,8.365,8.886,9.447,9.84,10.2,8.959,9.452,9.851,10.146,10.369,9.143,8.869,9.489,9.151,8.961,9.516,6.952,7.589,753000.0,0.4596,0.8,DB
75000.0,8.227,3.326,-5.81,7.437,8.786,9.136,9.29,9.494,9.934,10.068,10.182,9.816,9.912,10.038,10.16,10.259,10.31,10.386,10.4,10.27,10.306,10.338,10.367,8.279,8.803,9.367,9.762,10.123,8.877,9.373,9.773,10.069,10.293,9.062,8.786,9.411,9.069,8.879,9.438,6.84,7.49,621900.0,0.5895999999999999,0.8,DB
80000.0,8.217,3.02,-6.031,7.347,8.698,9.052,9.208,9.413,9.855,9.991,10.107,9.737,9.834,9.961,10.085,10.185,10.237,10.311,10.319,10.196,10.233,10.265,10.294,8.188,8.717,9.284,9.681,10.043,8.791,9.29,9.692,9.989,10.213,8.977,8.699,9.329,8.984,8.792,9.357,6.725,7.387,516400.0,0.712,0.8,DB
85000.0,8.206,2.73,-6.235,7.254,8.608,8.965,9.123,9.33,9.776,9.913,10.03,9.656,9.755,9.883,10.008,10.11,10.162,10.233,10.233,10.121,10.158,10.19,10.217,8.096,8.628,9.199,9.598,9.961,8.702,9.204,9.609,9.907,10.131,8.89,8.61,9.246,8.897,8.703,9.273,6.608,7.282,429700.0,0.828,0.8,DB
90000.0,8.195,2.454,-6.424,7.16,8.517,8.877,9.036,9.246,9.695,9.834,9.952,9.574,9.674,9.804,9.93,10.033,10.085,10.149,10.141,10.044,10.081,10.111,10.137,8.002,8.537,9.112,9.513,9.878,8.612,9.117,9.524,9.824,10.049,8.801,8.52,9.161,8.808,8.613,9.188,6.49,7.176,357200.0,0.9383999999999999,0.8,DB
100000.0,8.171,1.937,-6.762,6.969,8.331,8.698,8.861,9.076,9.53,9.671,9.79,9.407,9.509,9.641,9.769,9.87,9.918,9.966,9.941,9.88,9.914,9.941,9.96,7.811,8.354,8.936,9.341,9.709,8.429,8.941,9.352,9.654,9.88,8.621,8.336,8.988,8.628,8.43,9.016,6.253,6.962,246800.0,1.1451999999999998,0.8,DB
110000.0,8.145,1.458,-7.05,6.767,8.135,8.508,8.674,8.893,9.349,9.49,9.606,9.225,9.328,9.46,9.585,9.679,9.72,9.748,9.706,9.688,9.717,9.739,9.75,7.61,8.16,8.748,9.157,9.526,8.236,8.754,9.168,9.472,9.698,8.43,8.142,8.804,8.437,8.237,8.831,6.009,6.739,165600.0,1.3367999999999998,0.8,DB
120000.0,8.116,1.008,-7.283,6.543,7.914,8.291,8.458,8.678,9.129,9.266,9.377,9.006,9.109,9.236,9.355,9.439,9.473,9.477,9.418,9.447,9.47,9.485,9.489,7.386,7.94,8.531,8.942,9.311,8.016,8.537,8.953,9.257,9.481,8.211,7.922,8.588,8.218,8.017,8.615,5.749,6.495,0.0,1.5168,0.8,DB
130000.0,8.084,0.58,-7.48,6.311,7.683,8.06,8.227,8.444,8.888,9.021,9.126,8.768,8.867,8.991,9.104,9.18,9.207,9.193,9.127,9.188,9.205,9.215,9.211,7.154,7.708,8.3,8.709,9.075,7.784,8.306,8.721,9.022,9.243,7.98,7.69,8.354,7.987,7.785,8.382,5.496,6.251,0.0,1.688,0.8,DB
140000.0,8.047,0.166,-7.677,6.095,7.466,7.843,8.009,8.225,8.664,8.794,8.897,8.545,8.643,8.764,8.874,8.946,8.967,8.942,8.88,8.952,8.965,8.971,8.963,6.938,7.491,8.082,8.491,8.855,7.567,8.088,8.502,8.802,9.021,7.762,7.473,8.135,7.769,7.568,8.163,5.268,6.029,0.0,1.8535999999999997,0.8,DB
150000.0,8.007,-0.233,-7.874,5.894,7.265,7.642,7.807,8.021,8.458,8.586,8.687,8.34,8.437,8.556,8.664,8.731,8.749,8.721,8.666,8.736,8.747,8.751,8.741,6.738,7.291,7.88,8.288,8.651,7.366,7.886,8.299,8.598,8.817,7.561,7.272,7.932,7.568,7.367,7.959,5.061,5.826,0.0,2.0132,0.8,DB
1500.0,8.488,20.842,1.168,24.191,21.965,19.674,19.675,22.138,22.105,21.763,23.191,22.19,22.033,21.629,23.164,18.483,17.727,16.85,15.958,18.168,17.727,17.715,17.394,25.22,20.81,19.521,22.253,21.902,20.459,19.597,22.329,21.988,21.724,20.24,20.14,20.776,20.282,20.147,20.845,58.926,35.012,13560000000.0,-6.416799999999999,0.9,DA
1750.0,8.488,20.172,0.991,23.488,21.408,19.181,18.956,20.724,20.99,20.909,22.13,21.04,20.912,20.784,22.096,18.039,17.358,16.562,15.763,17.753,17.36,17.324,17.033,24.478,20.324,18.83,20.897,20.703,19.984,18.899,20.957,20.731,20.67,19.565,19.553,19.709,19.6,19.559,19.767,56.931,33.874,13410000000.0,-6.1488,0.9,DA
2000.0,8.488,19.592,0.787,22.894,20.985,18.806,18.411,19.489,19.88,20.042,21.069,19.944,19.801,19.926,21.03,17.583,16.985,16.253,15.548,17.329,16.988,16.933,16.659,23.865,19.933,18.338,19.749,19.632,19.604,18.39,19.791,19.621,19.708,19.009,19.122,18.845,19.038,19.127,18.89,55.042,32.906,13220000000.0,-5.916799999999999,0.9,DA
2250.0,8.488,19.08,0.577,22.368,20.599,18.503,17.962,18.523,18.995,19.35,20.228,19.057,18.92,19.242,20.186,17.214,16.682,15.997,15.361,16.985,16.686,16.617,16.358,23.314,19.603,17.959,18.831,18.778,19.286,17.99,18.86,18.744,18.923,18.525,18.78,18.137,18.549,18.785,18.172,53.436,32.037,12980000000.0,-5.711999999999999,0.9,DA
2500.0,8.488,18.623,0.377,21.907,20.258,18.245,17.598,17.764,18.224,18.65,19.379,18.309,18.156,18.558,19.337,16.817,16.357,15.729,15.15,16.617,16.362,16.288,16.049,22.833,19.305,17.673,18.112,18.096,19.001,17.686,18.132,18.049,18.279,18.11,18.506,17.567,18.129,18.511,17.593,52.076,31.309,12720000000.0,-5.5292,0.9,DA
2750.0,8.488,18.209,0.183,21.479,19.95,18.025,17.295,17.134,17.559,18.037,18.595,17.635,17.497,17.958,18.556,16.459,16.056,15.468,14.942,16.286,16.063,15.975,15.753,22.385,19.041,17.446,17.536,17.51,18.752,17.447,17.547,17.46,17.699,17.747,18.276,17.086,17.762,18.282,17.105,50.726,30.578,12520000000.0,-5.3636,0.9,DA
3000.0,8.488,17.83,0.021,21.069,19.649,17.81,17.028,16.633,16.974,17.478,17.915,17.031,16.919,17.408,17.879,16.132,15.781,15.223,14.741,15.984,15.789,15.692,15.484,21.96,18.781,17.241,17.087,17.024,18.505,17.235,17.09,16.979,17.191,17.423,18.058,16.685,17.437,18.064,16.7,49.39,29.875,12330000000.0,-5.211999999999999,0.9,DA
3250.0,8.488,17.483,-0.118,20.65,19.344,17.6,16.798,16.243,16.427,16.928,17.271,16.466,16.379,16.866,17.238,15.809,15.508,14.973,14.532,15.685,15.516,15.411,15.213,21.531,18.52,17.055,16.74,16.624,18.259,17.046,16.737,16.594,16.737,17.142,17.848,16.357,17.157,17.854,16.369,47.946,29.146,12140000000.0,-5.0732,0.9,DA
3500.0,8.488,17.16,-0.224,20.212,19.026,17.385,16.591,15.955,15.919,16.383,16.664,15.961,15.877,16.328,16.633,15.486,15.232,14.717,14.318,15.384,15.241,15.131,14.939,21.087,18.249,16.871,16.478,16.314,18.004,16.86,16.472,16.303,16.36,16.9,17.632,16.096,16.916,17.639,16.106,46.369,28.354,11940000000.0,-4.944,0.9,DA
3750.0,8.488,16.86,-0.297,19.749,18.691,17.158,16.395,15.735,15.469,15.847,16.066,15.554,15.43,15.799,16.038,15.153,14.939,14.448,14.105,15.071,14.949,14.836,14.65,20.62,17.963,16.68,16.267,16.078,17.735,16.669,16.26,16.083,16.07,16.682,17.404,15.882,16.7,17.412,15.893,44.633,27.516,11710000000.0,-4.824,0.9,DA
4000.0,8.487,16.58,-0.337,19.259,18.333,16.917,16.198,15.548,15.101,15.335,15.491,15.256,15.061,15.295,15.464,14.811,14.625,14.181,13.923,14.745,14.635,14.523,14.351,20.126,17.657,16.478,16.078,15.884,17.447,16.468,16.07,15.899,15.848,16.471,17.159,15.691,16.491,17.168,15.703,42.723,26.627,11440000000.0,-4.711999999999999,0.9,DA
4250.0,8.487,16.316,-0.349,18.729,17.954,16.665,15.996,15.372,14.825,14.874,14.955,15.04,14.783,14.841,14.927,14.47,14.303,13.944,13.796,14.418,14.312,14.207,14.064,19.592,17.335,16.266,15.895,15.712,17.145,16.257,15.888,15.729,15.667,16.258,16.899,15.509,16.279,16.909,15.521,40.575,25.668,11100000000.0,-4.606399999999999,0.9,DA
